---Part B Optimiser---
Log created at: 00-36-51--2018-10-26
Created by Jamie on JAMIE-DESKTOP
Computer: JAMIE-DESKTOP
OS: Windows_NT
Processors: 4
Threads: 4
S1 Loop Limit Reached: a=-0.004383, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.130413, 1.000000, 3.000000)
Negative Ct found: Ct=-0.008421, a=-0.005354, adash=-0.000457 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.123432, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.005354, adash=-0.000457 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.123432, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.005354, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.123432, 1.000000, 3.000000)
Negative Ct found: Ct=-0.007930, a=-0.004369, adash=-0.000430 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.116451, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.004369, adash=-0.000430 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.116451, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.004369, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.116451, 1.000000, 3.000000)
Negative Ct found: Ct=-0.000027, a=0.014897, adash=-0.000002 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 13.500000, 0.158339, 1.000000, 3.000000)
Negative Ct found: Ct=-0.003116, a=0.009527, adash=-0.000171 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 14.500000, 0.151357, 1.000000, 3.000000)
S1 adash Limit Reached: a=0.007318, adash=-0.000231 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 14.500000, 0.151357, 1.000000, 3.000000)
S1 Loop Limit Reached: a=0.007318, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 14.500000, 0.151357, 1.000000, 3.000000)
Negative Ct found: Ct=-0.006083, a=0.003031, adash=-0.000332 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 15.500000, 0.144376, 1.000000, 3.000000)
S1 adash Limit Reached: a=0.002304, adash=-0.000349 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 15.500000, 0.144376, 1.000000, 3.000000)
S1 Loop Limit Reached: a=0.002304, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 15.500000, 0.144376, 1.000000, 3.000000)
Negative Ct found: Ct=-0.007720, a=-0.001628, adash=-0.000421 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 16.500000, 0.137395, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.001628, adash=-0.000421 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 16.500000, 0.137395, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.001628, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 16.500000, 0.137395, 1.000000, 3.000000)
Negative Ct found: Ct=-0.008398, a=-0.004383, adash=-0.000457 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.130413, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.004383, adash=-0.000457 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.130413, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.004383, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.130413, 1.000000, 3.000000)
Negative Ct found: Ct=-0.008421, a=-0.005354, adash=-0.000457 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.123432, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.005354, adash=-0.000457 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.123432, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.005354, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.123432, 1.000000, 3.000000)
Negative Ct found: Ct=-0.007930, a=-0.004369, adash=-0.000430 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.116451, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.004369, adash=-0.000430 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.116451, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.004369, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.116451, 1.000000, 3.000000)
S1 adash Limit Reached: a=0.170397, adash=0.036956 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 2.500000, 0.218389, 1.000000, 3.000000)
S1 Loop Limit Reached: a=0.158939, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 2.500000, 0.218389, 1.000000, 3.000000)
Negative Ct found: Ct=-0.032699, a=-0.043901, adash=-0.002556 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 7.500000, 0.236288, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.043901, adash=-0.002556 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 7.500000, 0.236288, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.043901, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 7.500000, 0.236288, 1.000000, 3.000000)
Negative Ct found: Ct=-0.071181, a=-0.152790, adash=-0.005495 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 8.500000, 0.239868, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.152790, adash=-0.005495 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 8.500000, 0.239868, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.152790, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 8.500000, 0.239868, 1.000000, 3.000000)
Negative Ct found: Ct=-0.088777, a=-0.264742, adash=-0.006799 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.264742, adash=-0.006799 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.264742, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
Negative Ct found: Ct=-0.100510, a=-0.404805, adash=-0.007652 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.404805, adash=-0.007652 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.404805, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
Negative Ct found: Ct=-0.106119, a=-0.573193, adash=-0.008046 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.573193, adash=-0.008046 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.573193, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
Negative Ct found: Ct=-0.109579, a=-0.785910, adash=-0.008282 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.785910, adash=-0.008282 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.785910, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
Negative Ct found: Ct=-0.109975, a=-1.050843, adash=-0.008293 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 adash Limit Reached: a=-1.050843, adash=-0.008293 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-1.050843, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
Negative Ct found: Ct=-0.110052, a=-1.408534, adash=-0.008284 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 adash Limit Reached: a=-1.408534, adash=-0.008284 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-1.408534, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
Negative Ct found: Ct=-0.109637, a=-1.950702, adash=-0.008241 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 adash Limit Reached: a=-1.950702, adash=-0.008241 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-1.950702, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
Negative Ct found: Ct=-0.108763, a=-2.864851, adash=-0.008166 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 adash Limit Reached: a=-2.864851, adash=-0.008166 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-2.864851, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
Negative Ct found: Ct=-0.108296, a=-4.721631, adash=-0.008123 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 adash Limit Reached: a=-4.721631, adash=-0.008123 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-4.721631, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
Negative Ct found: Ct=-0.107670, a=-10.499634, adash=-0.008069 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 adash Limit Reached: a=-10.499634, adash=-0.008069 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-10.499634, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
Negative Ct found: Ct=-0.106908, a=213.588877, adash=-0.008007 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 adash Limit Reached: a=1.000000, adash=-1.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 Loop Limit Reached: a=1.000000, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 5.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
Negative Ct found: Ct=-0.024062, a=-0.020785, adash=-0.001577 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 8.500000, 0.239868, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.020785, adash=-0.001577 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 8.500000, 0.239868, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.020785, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 8.500000, 0.239868, 1.000000, 3.000000)
Negative Ct found: Ct=-0.060527, a=-0.088443, adash=-0.003920 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.088443, adash=-0.003920 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.088443, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
Negative Ct found: Ct=-0.082877, a=-0.162384, adash=-0.005323 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.162384, adash=-0.005323 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.162384, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
Negative Ct found: Ct=-0.097083, a=-0.243787, adash=-0.006196 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.243787, adash=-0.006196 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.243787, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
Negative Ct found: Ct=-0.106578, a=-0.341094, adash=-0.006770 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.341094, adash=-0.006770 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.341094, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
Negative Ct found: Ct=-0.112387, a=-0.453816, adash=-0.007114 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.453816, adash=-0.007114 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.453816, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
Negative Ct found: Ct=-0.116450, a=-0.588195, adash=-0.007350 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.588195, adash=-0.007350 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.588195, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
Negative Ct found: Ct=-0.117979, a=-0.748548, adash=-0.007430 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.748548, adash=-0.007430 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.748548, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119493, a=-0.951264, adash=-0.007512 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.951264, adash=-0.007512 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.951264, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119935, a=-1.215710, adash=-0.007528 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 adash Limit Reached: a=-1.215710, adash=-0.007528 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-1.215710, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119759, a=-1.574482, adash=-0.007508 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 adash Limit Reached: a=-1.574482, adash=-0.007508 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-1.574482, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119667, a=-2.087923, adash=-0.007494 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 adash Limit Reached: a=-2.087923, adash=-0.007494 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-2.087923, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
Negative Ct found: Ct=-0.024062, a=-0.020785, adash=-0.001577 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 8.500000, 0.239868, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.020785, adash=-0.001577 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 8.500000, 0.239868, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.020785, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 8.500000, 0.239868, 1.000000, 3.000000)
Negative Ct found: Ct=-0.060527, a=-0.088443, adash=-0.003920 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.088443, adash=-0.003920 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.088443, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
Negative Ct found: Ct=-0.082877, a=-0.162384, adash=-0.005323 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.162384, adash=-0.005323 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.162384, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
Negative Ct found: Ct=-0.097083, a=-0.243787, adash=-0.006196 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.243787, adash=-0.006196 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.243787, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
Negative Ct found: Ct=-0.106578, a=-0.341094, adash=-0.006770 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.341094, adash=-0.006770 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.341094, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
Negative Ct found: Ct=-0.112387, a=-0.453816, adash=-0.007114 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.453816, adash=-0.007114 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.453816, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
Negative Ct found: Ct=-0.116450, a=-0.588195, adash=-0.007350 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.588195, adash=-0.007350 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.588195, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
Negative Ct found: Ct=-0.117979, a=-0.748548, adash=-0.007430 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.748548, adash=-0.007430 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.748548, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119493, a=-0.951264, adash=-0.007512 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.951264, adash=-0.007512 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.951264, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119935, a=-1.215710, adash=-0.007528 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 adash Limit Reached: a=-1.215710, adash=-0.007528 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-1.215710, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119759, a=-1.574482, adash=-0.007508 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 adash Limit Reached: a=-1.574482, adash=-0.007508 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-1.574482, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119667, a=-2.087923, adash=-0.007494 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 adash Limit Reached: a=-2.087923, adash=-0.007494 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-2.087923, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 6.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
Negative Ct found: Ct=-0.017582, a=-0.009740, adash=-0.000993 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.009740, adash=-0.000993 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.009740, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
Negative Ct found: Ct=-0.049157, a=-0.052526, adash=-0.002744 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.052526, adash=-0.002744 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.052526, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
Negative Ct found: Ct=-0.077966, a=-0.110328, adash=-0.004315 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.110328, adash=-0.004315 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.110328, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
